EE;Meeri;249;58.29028;26.46278
EE;Mehikoorma;255;58.23278;27.4725
EE;Meleski;134;58.43194;26.08361
EE;Melliste;484;58.32889;26.98139
EE;Meremäe;147;57.74472;27.46083
EE;Metsakivi;125;58.54;27.10528
EE;Metsaküla;126;58.91611;26.635
EE;Metsalaane;136;58.24611;26.38778
EE;Metsapoole;150;57.90556;24.41222
EE;Metsaääre;96;58.27278;24.69306
EE;Metsküla;124;58.57194;22.54944
EE;Metsküla;184;58.41139;25.40889
EE;Metste;105;58.02;27.03917
EE;Miiduranna;399;59.50028;24.82083
EE;Mikitamäe;345;58.00083;27.54806
EE;Misso;324;57.60222;27.23778
EE;Moe;262;59.25028;26.00972
EE;Moora;131;59.06444;26.52917
EE;Mooste;450;58.15611;27.19278
EE;Munalaskme;127;59.18972;24.26333
EE;Muraka;94;58.51222;24.84917
EE;Muraste;337;59.45722;24.43083
EE;Mustivere;240;58.39417;25.50861
EE;Mustjala;295;58.46139;22.24167
EE;Mustla;928;58.13417;25.10028
EE;Mustvee;1662;58.84861;26.93972
EE;Muuga;201;59.48973;24.92892
EE;Muuga;262;59.10528;26.61583
EE;Mykhkyula;97;58.66861;25.90861
EE;Myza Kyuti;107;59.21722;26.55333
EE;Myza Myuysleri;128;58.92167;25.9025
EE;Myza Pyardu;100;58.7625;24.42417
EE;Myza Pyukhayarve;185;58.05;26.44167
EE;Myza Rya;135;58.89083;25.48861
EE;Myza Ryabize;109;58.78528;26.64972
EE;Mäeltküla;107;58.34;25.64917
EE;Mäetaguse;542;59.22972;27.27222
EE;Mäksa;102;58.37889;26.98222
EE;Mällikvere;131;58.67583;25.96833
EE;Männamaa;171;58.83361;22.63917
EE;Männikuste;94;58.43111;24.01361
EE;Märjamaa;3063;58.90389;24.43056
EE;Mõdriku;99;59.31139;26.46444
EE;Mõisaküla;1090;58.09222;25.18639
EE;Mõisamaa;143;58.88611;24.53861
EE;Mõisanurme;157;58.33694;26.32556
